file,classes_id,classes,n_classes
2008_002852,[15],['person'],1
2008_002854,[15],['person'],1
2008_002856,[15],['person'],1
2008_002868,[15],['person'],1
2008_002873,[15],['person'],1
2008_002879,[15],['person'],1
2008_002882,"[15, 16]","['person', 'pottedplant']",2
2008_002897,"[15, 16]","['person', 'pottedplant']",2
2008_002906,[15],['person'],1
2008_002908,[15],['person'],1
2008_002909,[15],['person'],1
2008_002910,[15],['person'],1
2008_002917,[15],['person'],1
2008_002922,"[15, 18]","['person', 'sofa']",2
2008_002929,"[15, 18]","['person', 'sofa']",2
2008_002930,[15],['person'],1
2008_002931,[15],['person'],1
2008_002942,[15],['person'],1
2008_002946,[15],['person'],1
2008_002947,[15],['person'],1
2008_002951,[15],['person'],1
2008_002954,"[15, 20]","['person', 'tvmonitor']",2
2008_002960,[15],['person'],1
2008_002968,[15],['person'],1
2008_002971,[15],['person'],1
2008_002973,[15],['person'],1
2008_002984,[15],['person'],1
2008_002988,[15],['person'],1
2008_002997,[15],['person'],1
2008_002999,[15],['person'],1
2008_003001,[15],['person'],1
2008_003008,[15],['person'],1
2008_003013,[15],['person'],1
2008_003015,[15],['person'],1
2008_003017,[15],['person'],1
2008_003025,"[15, 19]","['person', 'train']",2
2008_003034,[15],['person'],1
2008_003039,[15],['person'],1
2008_003051,"[15, 16]","['person', 'pottedplant']",2
2008_003056,[15],['person'],1
2008_003089,[15],['person'],1
2008_003090,[15],['person'],1
2008_003095,[15],['person'],1
2008_003107,[15],['person'],1
2008_003120,[15],['person'],1
2008_003122,[15],['person'],1
2008_003127,[15],['person'],1
2008_003128,[15],['person'],1
2008_003134,[15],['person'],1
2008_003143,[15],['person'],1
2008_003144,"[15, 16]","['person', 'pottedplant']",2
2008_003154,[15],['person'],1
2008_003157,[15],['person'],1
2008_003181,[15],['person'],1
2008_003191,[15],['person'],1
2008_003193,[15],['person'],1
2008_003203,[15],['person'],1
2008_003208,[15],['person'],1
2008_003209,[15],['person'],1
2008_003210,[15],['person'],1
2008_003220,[15],['person'],1
2008_003248,"[15, 20]","['person', 'tvmonitor']",2
2008_003251,[15],['person'],1
2008_003271,"[15, 18]","['person', 'sofa']",2
2008_003277,[15],['person'],1
2008_003278,[15],['person'],1
2008_003287,[15],['person'],1
2008_003288,[15],['person'],1
2008_003295,[15],['person'],1
2008_003304,[15],['person'],1
2008_003305,[15],['person'],1
2008_003311,[15],['person'],1
2008_003318,[15],['person'],1
2008_003330,[15],['person'],1
2008_003335,[15],['person'],1
2008_003336,[15],['person'],1
2008_003338,[15],['person'],1
2008_003342,[15],['person'],1
2008_003359,[15],['person'],1
2008_003361,[15],['person'],1
2008_003384,[15],['person'],1
2008_003393,"[15, 18]","['person', 'sofa']",2
2008_003406,[15],['person'],1
2008_003409,[15],['person'],1
2008_003414,"[15, 19]","['person', 'train']",2
2008_003418,[15],['person'],1
2008_003424,[15],['person'],1
2008_003433,[15],['person'],1
2008_003437,[15],['person'],1
2008_003453,[15],['person'],1
2008_003464,[15],['person'],1
2008_003469,[15],['person'],1
2008_003476,[15],['person'],1
2008_003482,[15],['person'],1
2008_003483,[15],['person'],1
2008_003488,[15],['person'],1
2008_003492,[15],['person'],1
2008_003493,[15],['person'],1
2008_003496,[15],['person'],1
2008_003507,[15],['person'],1
2008_003510,[15],['person'],1
2008_003515,[15],['person'],1
2008_003522,[15],['person'],1
2008_003523,"[15, 16]","['person', 'pottedplant']",2
2008_003526,[15],['person'],1
2008_003531,[15],['person'],1
2008_003533,[15],['person'],1
2008_003542,[15],['person'],1
2008_003544,[15],['person'],1
2008_003545,[15],['person'],1
2008_003546,[15],['person'],1
2008_003552,[15],['person'],1
2008_003560,[15],['person'],1
2008_003565,[15],['person'],1
2008_003578,"[15, 19]","['person', 'train']",2
2008_003592,[15],['person'],1
2008_003593,[15],['person'],1
2008_003598,[15],['person'],1
2008_003604,[15],['person'],1
2008_003608,[15],['person'],1
2008_003609,"[15, 20]","['person', 'tvmonitor']",2
2008_003610,[15],['person'],1
2008_003611,[15],['person'],1
2008_003613,[15],['person'],1
2008_003619,[15],['person'],1
2008_003626,[15],['person'],1
2008_003638,[15],['person'],1
2008_003650,[15],['person'],1
2008_003653,[15],['person'],1
2008_003658,[15],['person'],1
2008_003662,[15],['person'],1
2008_003671,[15],['person'],1
2008_003672,[15],['person'],1
2008_003674,[15],['person'],1
2008_003675,[15],['person'],1
2008_003676,"[15, 16]","['person', 'pottedplant']",2
2008_003684,[15],['person'],1
2008_003697,[15],['person'],1
2008_003706,[15],['person'],1
2008_003707,[15],['person'],1
2008_003712,"[15, 20]","['person', 'tvmonitor']",2
2008_003720,[15],['person'],1
2008_003721,[15],['person'],1
2008_003732,"[15, 16]","['person', 'pottedplant']",2
2008_003733,[15],['person'],1
2008_003745,[15],['person'],1
2008_003748,[15],['person'],1
2008_003749,[15],['person'],1
2008_003754,[15],['person'],1
2008_003756,[15],['person'],1
2008_003761,[15],['person'],1
2008_003766,[15],['person'],1
2008_003773,[15],['person'],1
2008_003779,[15],['person'],1
2008_003780,[15],['person'],1
2008_003781,[15],['person'],1
2008_003793,[15],['person'],1
2008_003813,[15],['person'],1
2008_003815,"[15, 16]","['person', 'pottedplant']",2
2008_003825,"[15, 20]","['person', 'tvmonitor']",2
2008_003830,[15],['person'],1
2008_003842,[15],['person'],1
2008_003843,[15],['person'],1
2008_003847,[15],['person'],1
2008_003856,[15],['person'],1
2008_003864,[15],['person'],1
2008_003866,[15],['person'],1
2008_003871,[15],['person'],1
2008_003873,[15],['person'],1
2008_003874,[15],['person'],1
2008_003882,[15],['person'],1
2008_003883,"[15, 20]","['person', 'tvmonitor']",2
2008_003884,[15],['person'],1
2008_003891,[15],['person'],1
2008_003908,[15],['person'],1
2008_003915,[15],['person'],1
2008_003916,[15],['person'],1
2008_003920,[15],['person'],1
2008_003921,[15],['person'],1
2008_003929,[15],['person'],1
2008_003933,[15],['person'],1
2008_003945,[15],['person'],1
2008_003947,[15],['person'],1
2008_003956,[15],['person'],1
2008_003958,[15],['person'],1
2008_003962,[15],['person'],1
2008_003965,[15],['person'],1
2008_003966,[15],['person'],1
2008_003971,[15],['person'],1
2008_003983,[15],['person'],1
2008_003984,[15],['person'],1
2008_003985,[15],['person'],1
2008_003995,"[15, 20]","['person', 'tvmonitor']",2
2008_003996,[15],['person'],1
2008_004002,"[15, 16]","['person', 'pottedplant']",2
2008_004017,[15],['person'],1
2008_004018,[15],['person'],1
2008_004045,[15],['person'],1
2008_004064,[15],['person'],1
2008_004066,[15],['person'],1
2008_004076,[15],['person'],1
2008_004081,[15],['person'],1
2008_004092,"[15, 16]","['person', 'pottedplant']",2
2008_004123,[15],['person'],1
2008_004130,[15],['person'],1
2008_004134,[15],['person'],1
2008_004135,[15],['person'],1
2008_004137,[15],['person'],1
2008_004148,[15],['person'],1
2008_004161,[15],['person'],1
2008_004176,[15],['person'],1
2008_004196,[15],['person'],1
2008_004198,[15],['person'],1
2008_004201,[15],['person'],1
2008_004203,[15],['person'],1
2008_004205,[15],['person'],1
2008_004213,[15],['person'],1
2008_004217,"[15, 20]","['person', 'tvmonitor']",2
2008_004221,[15],['person'],1
2008_004230,[15],['person'],1
2008_004243,[15],['person'],1
2008_004245,[15],['person'],1
2008_004246,[15],['person'],1
2008_004247,[15],['person'],1
2008_004258,[15],['person'],1
2008_004263,[15],['person'],1
2008_004269,"[15, 18]","['person', 'sofa']",2
2008_004270,[15],['person'],1
2008_004274,[15],['person'],1
2008_004278,[15],['person'],1
2008_004287,[15],['person'],1
2008_004301,"[15, 20]","['person', 'tvmonitor']",2
2008_004314,[15],['person'],1
2008_004318,[15],['person'],1
2008_004327,[15],['person'],1
2008_004330,"[15, 20]","['person', 'tvmonitor']",2
2008_004333,"[15, 20]","['person', 'tvmonitor']",2
2008_004342,[15],['person'],1
2008_004353,[15],['person'],1
2008_004358,"[15, 19]","['person', 'train']",2
2008_004361,[15],['person'],1
2008_004376,[15],['person'],1
2008_004380,"[15, 16]","['person', 'pottedplant']",2
2008_004391,[15],['person'],1
2008_004398,[15],['person'],1
2008_004403,[15],['person'],1
2008_004417,[15],['person'],1
2008_004419,[15],['person'],1
2008_004426,[15],['person'],1
2008_004438,[15],['person'],1
2008_004439,[15],['person'],1
2008_004455,[15],['person'],1
2008_004459,[15],['person'],1
2008_004471,[15],['person'],1
2008_004478,[15],['person'],1
2008_004479,[15],['person'],1
2008_004493,[15],['person'],1
2008_004499,[15],['person'],1
2008_004504,[15],['person'],1
2008_004510,[15],['person'],1
2008_004512,[15],['person'],1
2008_004513,[15],['person'],1
2008_004518,[15],['person'],1
2008_004519,[15],['person'],1
2008_004522,[15],['person'],1
2008_004534,[15],['person'],1
2008_004541,"[15, 20]","['person', 'tvmonitor']",2
2008_004544,[15],['person'],1
2008_004567,[15],['person'],1
2008_004575,[15],['person'],1
2008_004602,[15],['person'],1
2008_004606,"[15, 20]","['person', 'tvmonitor']",2
2008_004616,[15],['person'],1
2008_004677,[15],['person'],1
2008_004692,[15],['person'],1
2008_004706,[15],['person'],1
2008_004707,[15],['person'],1
2008_004740,[15],['person'],1
2008_004749,[15],['person'],1
2008_004756,"[15, 16]","['person', 'pottedplant']",2
2008_004770,"[15, 19]","['person', 'train']",2
2008_004781,"[15, 20]","['person', 'tvmonitor']",2
2008_004807,"[15, 20]","['person', 'tvmonitor']",2
2008_004849,[15],['person'],1
2008_004852,"[15, 19]","['person', 'train']",2
2008_004875,[15],['person'],1
2008_004881,"[15, 18, 20]","['person', 'sofa', 'tvmonitor']",3
2008_004894,[15],['person'],1
2008_004930,"[15, 20]","['person', 'tvmonitor']",2
2008_004938,"[15, 18]","['person', 'sofa']",2
2008_004961,"[15, 20]","['person', 'tvmonitor']",2
2008_005001,"[15, 16]","['person', 'pottedplant']",2
2008_005035,[15],['person'],1
2008_005040,"[15, 16]","['person', 'pottedplant']",2
2008_005098,[15],['person'],1
2008_005133,[15],['person'],1
2008_005151,[15],['person'],1
2008_005231,"[15, 20]","['person', 'tvmonitor']",2
2008_005251,[15],['person'],1
2008_005271,[15],['person'],1
2008_005395,"[15, 18]","['person', 'sofa']",2
2008_005444,"[15, 18]","['person', 'sofa']",2
2008_005445,"[15, 20]","['person', 'tvmonitor']",2
2008_005447,"[15, 17]","['person', 'sheep']",2
2008_005490,[15],['person'],1
2008_005494,"[15, 17]","['person', 'sheep']",2
2008_005500,[15],['person'],1
2008_005567,[15],['person'],1
2008_005588,[15],['person'],1
2008_005609,"[15, 20]","['person', 'tvmonitor']",2
2008_005625,"[15, 20]","['person', 'tvmonitor']",2
2008_005635,"[15, 17]","['person', 'sheep']",2
2008_005701,[15],['person'],1
2008_005732,"[15, 20]","['person', 'tvmonitor']",2
2008_005742,"[15, 19]","['person', 'train']",2
2008_005779,[15],['person'],1
2008_005788,"[15, 18]","['person', 'sofa']",2
2008_005825,"[15, 19]","['person', 'train']",2
2008_005877,"[15, 20]","['person', 'tvmonitor']",2
2008_005884,[15],['person'],1
2008_005957,"[15, 20]","['person', 'tvmonitor']",2
2008_005976,"[15, 20]","['person', 'tvmonitor']",2
2008_006039,[15],['person'],1
2008_006047,"[15, 20]","['person', 'tvmonitor']",2
2008_006059,"[15, 17]","['person', 'sheep']",2
2008_006078,[15],['person'],1
2008_006108,[15],['person'],1
2008_006117,"[15, 18]","['person', 'sofa']",2
2008_006124,[15],['person'],1
2008_006216,[15],['person'],1
2008_006250,[15],['person'],1
2008_006256,[15],['person'],1
2008_006267,"[15, 20]","['person', 'tvmonitor']",2
2008_006273,"[15, 20]","['person', 'tvmonitor']",2
2008_006370,"[15, 18]","['person', 'sofa']",2
2008_006408,[15],['person'],1
2008_006433,"[15, 20]","['person', 'tvmonitor']",2
2008_006570,"[15, 17]","['person', 'sheep']",2
2008_006625,[15],['person'],1
2008_006663,[15],['person'],1
2008_006732,[15],['person'],1
2008_006796,"[15, 16]","['person', 'pottedplant']",2
2008_006816,"[15, 16]","['person', 'pottedplant']",2
2008_006818,"[15, 19]","['person', 'train']",2
2008_006820,"[15, 16]","['person', 'pottedplant']",2
2008_006864,"[15, 16]","['person', 'pottedplant']",2
2008_006881,"[15, 16]","['person', 'pottedplant']",2
2008_006892,"[15, 17]","['person', 'sheep']",2
2008_006960,[15],['person'],1
2008_006998,[15],['person'],1
2008_007032,[15],['person'],1
2008_007038,"[15, 20]","['person', 'tvmonitor']",2
2008_007043,"[15, 18]","['person', 'sofa']",2
2008_007084,"[15, 19]","['person', 'train']",2
2008_007091,[15],['person'],1
2008_007105,"[15, 19]","['person', 'train']",2
2008_007112,[15],['person'],1
2008_007129,[15],['person'],1
2008_007182,"[15, 18]","['person', 'sofa']",2
2008_007185,"[15, 19]","['person', 'train']",2
2008_007207,[15],['person'],1
2008_007218,"[15, 18]","['person', 'sofa']",2
2008_007242,"[15, 20]","['person', 'tvmonitor']",2
2008_007247,"[15, 19]","['person', 'train']",2
2008_007280,"[15, 19]","['person', 'train']",2
2008_007285,"[15, 18]","['person', 'sofa']",2
2008_007334,"[15, 17]","['person', 'sheep']",2
2008_007393,[15],['person'],1
2008_007435,[15],['person'],1
2008_007446,"[15, 20]","['person', 'tvmonitor']",2
2008_007476,"[15, 20]","['person', 'tvmonitor']",2
2008_007525,"[15, 16]","['person', 'pottedplant']",2
2008_007556,[15],['person'],1
2008_007584,[15],['person'],1
2008_007648,"[15, 19]","['person', 'train']",2
2008_007675,[15],['person'],1
2008_007676,[15],['person'],1
2008_007682,"[15, 18]","['person', 'sofa']",2
2008_007701,"[15, 16]","['person', 'pottedplant']",2
2008_007759,"[15, 19]","['person', 'train']",2
2008_007787,"[15, 19]","['person', 'train']",2
2008_007789,[15],['person'],1
2008_007827,[15],['person'],1
2008_007837,"[15, 18]","['person', 'sofa']",2
2008_007864,"[15, 20]","['person', 'tvmonitor']",2
2008_007904,[15],['person'],1
2008_007933,"[15, 20]","['person', 'tvmonitor']",2
2008_007950,[15],['person'],1
2008_007962,"[15, 20]","['person', 'tvmonitor']",2
2008_007990,"[15, 16, 20]","['person', 'pottedplant', 'tvmonitor']",3
2008_008029,"[15, 18]","['person', 'sofa']",2
2008_008091,[15],['person'],1
2008_008116,[15],['person'],1
2008_008122,[15],['person'],1
2008_008162,"[15, 18]","['person', 'sofa']",2
2008_008184,"[15, 16]","['person', 'pottedplant']",2
2008_008190,"[15, 18]","['person', 'sofa']",2
2008_008192,"[15, 19]","['person', 'train']",2
2008_008217,[15],['person'],1
2008_008221,"[15, 19]","['person', 'train']",2
2008_008237,"[15, 16]","['person', 'pottedplant']",2
2008_008272,[15],['person'],1
2008_008275,"[15, 19]","['person', 'train']",2
2008_008319,"[15, 17]","['person', 'sheep']",2
2008_008335,[15],['person'],1
2008_008336,"[15, 19]","['person', 'train']",2
2008_008364,"[15, 19]","['person', 'train']",2
2008_008382,"[15, 19]","['person', 'train']",2
2008_008410,"[15, 18]","['person', 'sofa']",2
2008_008444,[15],['person'],1
2008_008517,"[15, 16, 18]","['person', 'pottedplant', 'sofa']",3
2008_008522,"[15, 18]","['person', 'sofa']",2
2008_008524,"[15, 20]","['person', 'tvmonitor']",2
2008_008547,[15],['person'],1
2008_008550,[15],['person'],1
2008_008567,"[15, 18]","['person', 'sofa']",2
2008_008588,"[15, 18]","['person', 'sofa']",2
2008_008600,[15],['person'],1
2008_008618,"[15, 19]","['person', 'train']",2
2008_008624,[15],['person'],1
2008_008637,"[15, 19]","['person', 'train']",2
2008_008641,"[15, 16, 19]","['person', 'pottedplant', 'train']",3
2008_008676,"[15, 19]","['person', 'train']",2
2008_008697,"[15, 19]","['person', 'train']",2
2008_008744,"[15, 17]","['person', 'sheep']",2
2008_008757,"[15, 19]","['person', 'train']",2
2009_000063,[15],['person'],1
2009_000067,[15],['person'],1
2009_000072,[15],['person'],1
2009_000085,[15],['person'],1
2009_000102,[15],['person'],1
2009_000128,[15],['person'],1
2009_000168,"[15, 17]","['person', 'sheep']",2
2009_000183,[15],['person'],1
2009_000253,[15],['person'],1
2009_000291,[15],['person'],1
2009_000322,[15],['person'],1
2009_000337,[15],['person'],1
2009_000375,"[15, 18]","['person', 'sofa']",2
2009_000379,"[15, 18]","['person', 'sofa']",2
2009_000418,"[15, 16, 18]","['person', 'pottedplant', 'sofa']",3
2009_000456,[15],['person'],1
2009_000474,"[15, 18]","['person', 'sofa']",2
2009_000476,"[15, 19]","['person', 'train']",2
2009_000505,"[15, 16, 18]","['person', 'pottedplant', 'sofa']",3
2009_000525,[15],['person'],1
2009_000544,"[15, 20]","['person', 'tvmonitor']",2
2009_000563,"[15, 18]","['person', 'sofa']",2
2009_000595,[15],['person'],1
2009_000606,[15],['person'],1
2009_000615,"[15, 18]","['person', 'sofa']",2
2009_000653,"[15, 18]","['person', 'sofa']",2
2009_000674,"[15, 18]","['person', 'sofa']",2
2009_000704,"[15, 20]","['person', 'tvmonitor']",2
2009_000744,[15],['person'],1
2009_000750,"[15, 17]","['person', 'sheep']",2
2009_000815,[15],['person'],1
2009_000833,[15],['person'],1
2009_000865,[15],['person'],1
2009_000890,"[15, 19]","['person', 'train']",2
2009_000901,[15],['person'],1
2009_000962,[15],['person'],1
2009_000974,"[15, 19]","['person', 'train']",2
2009_000987,"[15, 20]","['person', 'tvmonitor']",2
2009_000995,"[15, 18]","['person', 'sofa']",2
2009_001002,[15],['person'],1
2009_001030,[15],['person'],1
2009_001042,"[15, 19]","['person', 'train']",2
2009_001068,[15],['person'],1
2009_001084,[15],['person'],1
2009_001137,"[15, 16]","['person', 'pottedplant']",2
2009_001155,"[15, 20]","['person', 'tvmonitor']",2
2009_001190,"[15, 18]","['person', 'sofa']",2
2009_001212,"[15, 18]","['person', 'sofa']",2
2009_001238,[15],['person'],1
2009_001254,[15],['person'],1
2009_001266,[15],['person'],1
2009_001350,"[15, 19]","['person', 'train']",2
2009_001376,"[15, 18]","['person', 'sofa']",2
2009_001389,[15],['person'],1
2009_001395,[15],['person'],1
2009_001409,[15],['person'],1
2009_001468,"[15, 19]","['person', 'train']",2
2009_001474,[15],['person'],1
2009_001479,[15],['person'],1
2009_001508,[15],['person'],1
2009_001521,[15],['person'],1
2009_001581,"[15, 18]","['person', 'sofa']",2
2009_001602,[15],['person'],1
2009_001615,"[15, 20]","['person', 'tvmonitor']",2
2009_001617,[15],['person'],1
2009_001690,[15],['person'],1
2009_001709,[15],['person'],1
2009_001740,[15],['person'],1
2009_001768,"[15, 17]","['person', 'sheep']",2
2009_001809,"[15, 20]","['person', 'tvmonitor']",2
2009_001852,"[15, 20]","['person', 'tvmonitor']",2
2009_001865,"[15, 19]","['person', 'train']",2
2009_001909,[15],['person'],1
2009_001934,"[15, 16]","['person', 'pottedplant']",2
2009_001965,[15],['person'],1
2009_001979,[15],['person'],1
2009_001994,[15],['person'],1
2009_002042,[15],['person'],1
2009_002110,"[15, 20]","['person', 'tvmonitor']",2
2009_002123,"[15, 16]","['person', 'pottedplant']",2
2009_002147,[15],['person'],1
2009_002175,"[15, 19]","['person', 'train']",2
2009_002214,"[15, 19]","['person', 'train']",2
2009_002222,[15],['person'],1
2009_002242,[15],['person'],1
2009_002326,[15],['person'],1
2009_002349,[15],['person'],1
2009_002376,[15],['person'],1
2009_002381,[15],['person'],1
2009_002391,"[15, 17]","['person', 'sheep']",2
2009_002407,[15],['person'],1
2009_002425,[15],['person'],1
2009_002474,[15],['person'],1
2009_002514,[15],['person'],1
2009_002552,[15],['person'],1
2009_002557,"[15, 19]","['person', 'train']",2
2009_002580,[15],['person'],1
2009_002584,"[15, 16]","['person', 'pottedplant']",2
2009_002607,[15],['person'],1
2009_002669,"[15, 16, 19]","['person', 'pottedplant', 'train']",3
2009_002705,"[15, 20]","['person', 'tvmonitor']",2
2009_002717,"[15, 18]","['person', 'sofa']",2
2009_002792,[15],['person'],1
2009_002800,[15],['person'],1
2009_002838,"[15, 19]","['person', 'train']",2
2009_002867,"[15, 19]","['person', 'train']",2
2009_002879,[15],['person'],1
2009_002918,[15],['person'],1
2009_002954,[15],['person'],1
2009_002976,[15],['person'],1
2009_003000,[15],['person'],1
2009_003035,[15],['person'],1
2009_003064,[15],['person'],1
2009_003076,"[15, 17]","['person', 'sheep']",2
2009_003087,"[15, 18]","['person', 'sofa']",2
2009_003125,[15],['person'],1
2009_003126,[15],['person'],1
2009_003166,[15],['person'],1
2009_003181,[15],['person'],1
2009_003266,[15],['person'],1
2009_003290,[15],['person'],1
2009_003340,[15],['person'],1
2009_003379,[15],['person'],1
2009_003409,"[15, 18]","['person', 'sofa']",2
2009_003425,"[15, 17]","['person', 'sheep']",2
2009_003431,[15],['person'],1
2009_003441,"[15, 18]","['person', 'sofa']",2
2009_003453,"[15, 19]","['person', 'train']",2
2009_003454,[15],['person'],1
2009_003459,"[15, 16, 18]","['person', 'pottedplant', 'sofa']",3
2009_003490,[15],['person'],1
2009_003534,"[15, 19]","['person', 'train']",2
2009_003540,[15],['person'],1
2009_003563,[15],['person'],1
2009_003581,"[15, 18]","['person', 'sofa']",2
2009_003594,[15],['person'],1
2009_003650,"[15, 19]","['person', 'train']",2
2009_003656,"[15, 18]","['person', 'sofa']",2
2009_003683,[15],['person'],1
2009_003689,[15],['person'],1
2009_003702,[15],['person'],1
2009_003736,[15],['person'],1
2009_003738,[15],['person'],1
2009_003751,[15],['person'],1
2009_003753,"[15, 20]","['person', 'tvmonitor']",2
2009_003776,"[15, 19]","['person', 'train']",2
2009_003785,"[15, 18]","['person', 'sofa']",2
2009_003800,[15],['person'],1
2009_003829,[15],['person'],1
2009_003874,[15],['person'],1
2009_003892,"[15, 19]","['person', 'train']",2
2009_003900,[15],['person'],1
2009_003951,"[15, 19]","['person', 'train']",2
2009_004004,[15],['person'],1
2009_004100,[15],['person'],1
2009_004113,[15],['person'],1
2009_004126,[15],['person'],1
2009_004142,[15],['person'],1
2009_004159,"[15, 16, 19]","['person', 'pottedplant', 'train']",3
2009_004161,"[15, 18]","['person', 'sofa']",2
2009_004181,"[15, 17]","['person', 'sheep']",2
2009_004188,"[15, 18]","['person', 'sofa']",2
2009_004205,[15],['person'],1
2009_004212,[15],['person'],1
2009_004213,"[15, 19]","['person', 'train']",2
2009_004218,[15],['person'],1
2009_004221,[15],['person'],1
2009_004285,[15],['person'],1
2009_004300,[15],['person'],1
2009_004301,"[15, 18, 20]","['person', 'sofa', 'tvmonitor']",3
2009_004322,"[15, 18]","['person', 'sofa']",2
2009_004323,[15],['person'],1
2009_004347,[15],['person'],1
2009_004406,"[15, 19]","['person', 'train']",2
2009_004410,[15],['person'],1
2009_004435,[15],['person'],1
2009_004438,"[15, 16]","['person', 'pottedplant']",2
2009_004453,"[15, 19]","['person', 'train']",2
2009_004457,"[15, 18]","['person', 'sofa']",2
2009_004486,[15],['person'],1
2009_004503,"[15, 20]","['person', 'tvmonitor']",2
2009_004511,"[15, 19]","['person', 'train']",2
2009_004525,[15],['person'],1
2009_004570,[15],['person'],1
2009_004580,[15],['person'],1
2009_004582,"[15, 18]","['person', 'sofa']",2
2009_004587,[15],['person'],1
2009_004619,"[15, 19]","['person', 'train']",2
2009_004647,[15],['person'],1
2009_004669,"[15, 19]","['person', 'train']",2
2009_004671,"[15, 19]","['person', 'train']",2
2009_004677,"[15, 19]","['person', 'train']",2
2009_004697,[15],['person'],1
2009_004761,[15],['person'],1
2009_004771,"[15, 19]","['person', 'train']",2
2009_004806,[15],['person'],1
2009_004865,[15],['person'],1
2009_004880,"[15, 19]","['person', 'train']",2
2009_004899,[15],['person'],1
2009_004919,"[15, 16]","['person', 'pottedplant']",2
2009_004926,[15],['person'],1
2009_004982,[15],['person'],1
2009_005045,[15],['person'],1
2009_005056,[15],['person'],1
2009_005140,[15],['person'],1
2009_005141,[15],['person'],1
2009_005181,[15],['person'],1
2009_005222,[15],['person'],1
2009_005297,[15],['person'],1
2009_005309,[15],['person'],1
2010_000052,"[15, 17]","['person', 'sheep']",2
2010_000055,[15],['person'],1
2010_000097,"[15, 18]","['person', 'sofa']",2
2010_000120,[15],['person'],1
2010_000133,[15],['person'],1
2010_000204,[15],['person'],1
2010_000313,"[15, 19]","['person', 'train']",2
2010_000324,[15],['person'],1
2010_000344,"[15, 18]","['person', 'sofa']",2
2010_000358,[15],['person'],1
2010_000375,"[15, 20]","['person', 'tvmonitor']",2
2010_000377,[15],['person'],1
2010_000420,[15],['person'],1
2010_000432,[15],['person'],1
2010_000474,[15],['person'],1
2010_000534,"[15, 19]","['person', 'train']",2
2010_000564,[15],['person'],1
2010_000578,"[15, 20]","['person', 'tvmonitor']",2
2010_000617,[15],['person'],1
2010_000691,"[15, 18]","['person', 'sofa']",2
2010_000739,[15],['person'],1
2010_000740,"[15, 19]","['person', 'train']",2
2010_000759,[15],['person'],1
2010_000772,[15],['person'],1
2010_000773,"[15, 16, 20]","['person', 'pottedplant', 'tvmonitor']",3
2010_000778,[15],['person'],1
2010_000786,"[15, 19]","['person', 'train']",2
2010_000792,[15],['person'],1
2010_000827,[15],['person'],1
2010_000912,[15],['person'],1
2010_000942,[15],['person'],1
2010_000945,[15],['person'],1
2010_000959,"[15, 19]","['person', 'train']",2
2010_000970,"[15, 17]","['person', 'sheep']",2
2010_000993,[15],['person'],1
2010_001008,[15],['person'],1
2010_001106,[15],['person'],1
2010_001111,"[15, 16, 18]","['person', 'pottedplant', 'sofa']",3
2010_001130,[15],['person'],1
2010_001143,"[15, 19]","['person', 'train']",2
2010_001148,"[15, 18]","['person', 'sofa']",2
2010_001151,"[15, 19]","['person', 'train']",2
2010_001192,[15],['person'],1
2010_001210,[15],['person'],1
2010_001241,[15],['person'],1
2010_001245,"[15, 17]","['person', 'sheep']",2
2010_001250,"[15, 19]","['person', 'train']",2
2010_001263,[15],['person'],1
2010_001397,[15],['person'],1
2010_001408,"[15, 19]","['person', 'train']",2
2010_001411,[15],['person'],1
2010_001430,"[15, 16]","['person', 'pottedplant']",2
2010_001479,"[15, 16]","['person', 'pottedplant']",2
2010_001480,[15],['person'],1
2010_001486,[15],['person'],1
2010_001502,"[15, 19]","['person', 'train']",2
2010_001552,[15],['person'],1
2010_001580,"[15, 20]","['person', 'tvmonitor']",2
2010_001586,"[15, 18, 19]","['person', 'sofa', 'train']",3
2010_001619,[15],['person'],1
2010_001636,"[15, 18]","['person', 'sofa']",2
2010_001649,[15],['person'],1
2010_001734,"[15, 19]","['person', 'train']",2
2010_001739,[15],['person'],1
2010_001748,"[15, 19]","['person', 'train']",2
2010_001762,[15],['person'],1
2010_001814,[15],['person'],1
2010_001817,[15],['person'],1
2010_001870,[15],['person'],1
2010_001940,"[15, 16]","['person', 'pottedplant']",2
2010_001941,"[15, 19]","['person', 'train']",2
2010_001951,"[15, 19]","['person', 'train']",2
2010_001960,[15],['person'],1
2010_001978,[15],['person'],1
2010_002002,"[15, 20]","['person', 'tvmonitor']",2
2010_002058,"[15, 17]","['person', 'sheep']",2
2010_002094,"[15, 20]","['person', 'tvmonitor']",2
2010_002096,[15],['person'],1
2010_002100,[15],['person'],1
2010_002154,[15],['person'],1
2010_002179,"[15, 19]","['person', 'train']",2
2010_002219,[15],['person'],1
2010_002223,"[15, 19]","['person', 'train']",2
2010_002226,[15],['person'],1
2010_002245,"[15, 20]","['person', 'tvmonitor']",2
2010_002247,"[15, 20]","['person', 'tvmonitor']",2
2010_002301,[15],['person'],1
2010_002312,"[15, 18]","['person', 'sofa']",2
2010_002346,"[15, 17]","['person', 'sheep']",2
2010_002353,"[15, 17]","['person', 'sheep']",2
2010_002405,[15],['person'],1
2010_002445,[15],['person'],1
2010_002446,[15],['person'],1
2010_002461,"[15, 18]","['person', 'sofa']",2
2010_002484,[15],['person'],1
2010_002492,[15],['person'],1
2010_002501,"[15, 17]","['person', 'sheep']",2
