file,class_id,class
2010_003398,9,chair
2010_003634,9,chair
2010_004053,9,chair
2010_004173,9,chair
2010_004509,9,chair
2010_004543,9,chair
2010_004600,9,chair
2010_004763,9,chair
2010_004813,9,chair
2010_004962,9,chair
2010_005052,9,chair
2010_005266,9,chair
2010_005308,9,chair
2010_005746,9,chair
2010_005754,9,chair
2010_005800,9,chair
2010_005894,9,chair
2010_005921,9,chair
2010_006041,9,chair
2011_000124,9,chair
2011_000152,9,chair
2011_000383,9,chair
2011_000472,9,chair
2011_000666,9,chair
2011_000682,9,chair
2011_000917,9,chair
2011_000971,9,chair
2011_001111,9,chair
2011_001137,9,chair
2011_001150,9,chair
2011_001319,9,chair
2011_001666,9,chair
2011_001812,9,chair
2011_001834,9,chair
2011_001930,9,chair
2011_001972,9,chair
2011_002038,9,chair
2011_002041,9,chair
2011_002177,9,chair
2011_002260,9,chair
2011_002270,9,chair
2011_002818,9,chair
2011_002870,9,chair
2011_002887,9,chair
2011_003005,9,chair
2011_003011,9,chair
2011_003074,9,chair
2011_003097,9,chair
2011_003150,9,chair
2008_000009,10,cow
2008_000073,10,cow
2008_000335,10,cow
2008_000711,10,cow
2008_000876,10,cow
2008_000905,10,cow
2008_000919,10,cow
2008_000964,10,cow
2008_001653,10,cow
2008_002270,10,cow
2008_002278,10,cow
2008_002709,10,cow
2008_002732,10,cow
2008_002778,10,cow
2008_003256,10,cow
2008_003297,10,cow
2008_004394,10,cow
2008_004450,10,cow
2008_004701,10,cow
2008_004827,10,cow
2008_005010,10,cow
2008_005097,10,cow
2008_005105,10,cow
2008_005375,10,cow
2008_005681,10,cow
2008_005714,10,cow
2008_006063,10,cow
2008_006210,10,cow
2008_006290,10,cow
2008_006355,10,cow
2008_006528,10,cow
2008_006547,10,cow
2008_006904,10,cow
2008_007009,10,cow
2008_007014,10,cow
2008_007025,10,cow
2008_007026,10,cow
2008_007031,10,cow
2008_007123,10,cow
2008_007273,10,cow
2008_007398,10,cow
2008_007544,10,cow
2008_007596,10,cow
2008_007666,10,cow
2008_007932,10,cow
2008_008115,10,cow
2008_008121,10,cow
2008_008132,10,cow
2008_008169,10,cow
2008_008199,10,cow
2008_008241,10,cow
2008_008370,10,cow
2008_008428,10,cow
2008_008437,10,cow
2008_008482,10,cow
2008_008521,10,cow
2008_008541,10,cow
2008_008617,10,cow
2008_008635,10,cow
2008_008654,10,cow
2008_008675,10,cow
2008_008685,10,cow
2008_008713,10,cow
2009_000066,10,cow
2009_000091,10,cow
2009_000250,10,cow
2009_000285,10,cow
2009_000471,10,cow
2009_000472,10,cow
2009_000559,10,cow
2009_000574,10,cow
2009_000626,10,cow
2009_000632,10,cow
2009_000641,10,cow
2009_000694,10,cow
2009_000709,10,cow
2009_000731,10,cow
2009_000768,10,cow
2009_000771,10,cow
2009_000899,10,cow
2009_000971,10,cow
2009_001079,10,cow
2009_001104,10,cow
2009_001134,10,cow
2009_001145,10,cow
2009_001163,10,cow
2009_001257,10,cow
2009_001413,10,cow
2009_001475,10,cow
2009_001518,10,cow
2009_001594,10,cow
2009_001673,10,cow
2009_001798,10,cow
2009_001873,10,cow
2009_002002,10,cow
2009_002019,10,cow
2009_002035,10,cow
2009_002118,10,cow
2009_002122,10,cow
2009_002150,10,cow
2009_002171,10,cow
2009_002221,10,cow
2009_002229,10,cow
2009_002360,10,cow
2009_002422,10,cow
2009_002472,10,cow
2009_002510,10,cow
2009_002518,10,cow
2009_002549,10,cow
2009_002597,10,cow
2009_002635,10,cow
2009_002648,10,cow
2009_002708,10,cow
2009_002869,10,cow
2009_002901,10,cow
2009_002912,10,cow
2009_002986,10,cow
2009_003059,10,cow
2009_003089,10,cow
2009_003146,10,cow
2009_003173,10,cow
2009_003189,10,cow
2009_003218,10,cow
2009_003297,10,cow
2009_003455,10,cow
2009_003510,10,cow
2009_003521,10,cow
2009_003542,10,cow
2009_003569,10,cow
2009_003634,10,cow
2009_003773,10,cow
2009_003808,10,cow
2009_003825,10,cow
2009_003901,10,cow
2009_003933,10,cow
2009_003956,10,cow
2009_003975,10,cow
2009_004169,10,cow
2009_004186,10,cow
2009_004233,10,cow
2009_004284,10,cow
2009_004289,10,cow
2009_004316,10,cow
2009_004366,10,cow
2009_004451,10,cow
2009_004787,10,cow
2009_004929,10,cow
2009_005068,10,cow
2009_005081,10,cow
2009_005267,10,cow
2009_005307,10,cow
2010_000063,10,cow
2010_000427,10,cow
2010_000465,10,cow
2010_000498,10,cow
2010_000545,10,cow
2010_000808,10,cow
2010_000907,10,cow
2010_001000,10,cow
2010_001010,10,cow
2010_001317,10,cow
2010_001406,10,cow
2010_001548,10,cow
2010_001671,10,cow
2010_001694,10,cow
2010_001803,10,cow
2010_001937,10,cow
2010_002047,10,cow
2010_002133,10,cow
2010_002254,10,cow
2010_002320,10,cow
2010_002372,10,cow
2010_002390,10,cow
2010_002701,10,cow
2010_002716,10,cow
2010_002797,10,cow
2010_002834,10,cow
2010_002905,10,cow
2010_003011,10,cow
2010_003183,10,cow
2010_003201,10,cow
2010_003345,10,cow
2010_003383,10,cow
2010_003507,10,cow
2010_003821,10,cow
2010_003970,10,cow
2010_004030,10,cow
2010_004140,10,cow
2010_004178,10,cow
2010_004210,10,cow
2010_004283,10,cow
2010_004322,10,cow
2010_004598,10,cow
2010_004635,10,cow
2010_004655,10,cow
2010_004789,10,cow
2010_005061,10,cow
2010_005062,10,cow
2010_005223,10,cow
2010_005258,10,cow
2010_005297,10,cow
2010_005424,10,cow
2010_005458,10,cow
2010_005468,10,cow
2010_005562,10,cow
2010_005668,10,cow
2010_005824,10,cow
2010_005922,10,cow
2011_000057,10,cow
2011_000109,10,cow
2011_000166,10,cow
2011_000228,10,cow
2011_000299,10,cow
2011_000309,10,cow
2011_000502,10,cow
2011_000609,10,cow
2011_000655,10,cow
2011_000763,10,cow
2011_000778,10,cow
2011_000784,10,cow
2011_001047,10,cow
2011_001163,10,cow
2011_001232,10,cow
2011_001282,10,cow
2011_001318,10,cow
2011_001333,10,cow
2011_001354,10,cow
2011_001399,10,cow
2011_001424,10,cow
2011_001546,10,cow
2011_001653,10,cow
2011_001708,10,cow
2011_001782,10,cow
2011_001840,10,cow
2011_001854,10,cow
2011_001942,10,cow
2011_001950,10,cow
2011_002018,10,cow
2011_002134,10,cow
2011_002189,10,cow
2011_002272,10,cow
2011_002584,10,cow
2011_002609,10,cow
2011_002649,10,cow
2011_002719,10,cow
2011_002864,10,cow
2011_002873,10,cow
2011_002885,10,cow
2011_002937,10,cow
2011_002979,10,cow
2011_003043,10,cow
2008_001155,11,diningtable
2008_003477,11,diningtable
2008_004216,11,diningtable
2008_004588,11,diningtable
2008_005975,11,diningtable
2008_006482,11,diningtable
2008_008224,11,diningtable
2008_008773,11,diningtable
2009_000846,11,diningtable
2009_001867,11,diningtable
2009_002024,11,diningtable
2009_003115,11,diningtable
2009_004124,11,diningtable
2009_004399,11,diningtable
2010_000088,11,diningtable
2010_000938,11,diningtable
2010_001181,11,diningtable
2010_001576,11,diningtable
2010_001777,11,diningtable
2010_002729,11,diningtable
2010_003594,11,diningtable
2010_003897,11,diningtable
2010_004380,11,diningtable
2010_004391,11,diningtable
2010_004660,11,diningtable
2010_005576,11,diningtable
2010_005755,11,diningtable
2011_000461,11,diningtable
2011_000598,11,diningtable
2011_000621,11,diningtable
2011_001770,11,diningtable
2008_000019,12,dog
2008_000053,12,dog
2008_000059,12,dog
2008_000066,12,dog
2008_000078,12,dog
2008_000080,12,dog
2008_000162,12,dog
2008_000183,12,dog
2008_000239,12,dog
2008_000336,12,dog
2008_000559,12,dog
2008_000676,12,dog
2008_000721,12,dog
2008_000761,12,dog
2008_000788,12,dog
2008_000808,12,dog
2008_000863,12,dog
2008_000897,12,dog
2008_000901,12,dog
2008_000931,12,dog
2008_000934,12,dog
2008_000943,12,dog
2008_000973,12,dog
2008_001070,12,dog
2008_001137,12,dog
2008_001220,12,dog
2008_001285,12,dog
2008_001379,12,dog
2008_001410,12,dog
2008_001430,12,dog
2008_001436,12,dog
2008_001456,12,dog
2008_001478,12,dog
2008_001479,12,dog
2008_001498,12,dog
2008_001676,12,dog
2008_001871,12,dog
2008_001872,12,dog
2008_001895,12,dog
2008_001921,12,dog
2008_002033,12,dog
2008_002116,12,dog
2008_002160,12,dog
2008_002227,12,dog
2008_002239,12,dog
2008_002267,12,dog
2008_002359,12,dog
2008_002395,12,dog
2008_002408,12,dog
2008_002441,12,dog
2008_002584,12,dog
2008_002612,12,dog
2008_002687,12,dog
2008_002767,12,dog
2008_002814,12,dog
2008_002859,12,dog
2008_002904,12,dog
2008_002913,12,dog
2008_002936,12,dog
2008_003101,12,dog
2008_003133,12,dog
2008_003180,12,dog
2008_003331,12,dog
2008_003347,12,dog
2008_003374,12,dog
2008_003443,12,dog
2008_003497,12,dog
2008_003520,12,dog
2008_003572,12,dog
2008_003576,12,dog
2008_003645,12,dog
2008_003718,12,dog
2008_003746,12,dog
2008_003799,12,dog
2008_003852,12,dog
2008_003922,12,dog
2008_003944,12,dog
2008_003975,12,dog
2008_004015,12,dog
2008_004021,12,dog
2008_004058,12,dog
2008_004106,12,dog
2008_004121,12,dog
2008_004174,12,dog
2008_004218,12,dog
2008_004265,12,dog
2008_004273,12,dog
2008_004306,12,dog
2008_004319,12,dog
2008_004324,12,dog
2008_004402,12,dog
2008_004410,12,dog
2008_004427,12,dog
2008_004480,12,dog
2008_004498,12,dog
2008_004505,12,dog
2008_004525,12,dog
2008_004528,12,dog
2008_004590,12,dog
2008_004653,12,dog
2008_004662,12,dog
2008_004695,12,dog
2008_004702,12,dog
2008_004722,12,dog
2008_004752,12,dog
2008_004760,12,dog
2008_004768,12,dog
2008_004804,12,dog
2008_004821,12,dog
2008_004833,12,dog
2008_004845,12,dog
2008_004900,12,dog
2008_004931,12,dog
2008_004975,12,dog
2008_004986,12,dog
2008_004998,12,dog
2008_005015,12,dog
2008_005051,12,dog
2008_005065,12,dog
2008_005082,12,dog
2008_005084,12,dog
2008_005123,12,dog
2008_005137,12,dog
2008_005160,12,dog
2008_005174,12,dog
2008_005194,12,dog
2008_005221,12,dog
2008_005240,12,dog
2008_005272,12,dog
2008_005333,12,dog
2008_005335,12,dog
2008_005346,12,dog
2008_005363,12,dog
2008_005379,12,dog
2008_005382,12,dog
2008_005406,12,dog
2008_005415,12,dog
2008_005436,12,dog
2008_005451,12,dog
2008_005467,12,dog
2008_005514,12,dog
2008_005564,12,dog
2008_005591,12,dog
2008_005643,12,dog
2008_005656,12,dog
2008_005679,12,dog
2008_005703,12,dog
2008_005728,12,dog
2008_005748,12,dog
2008_005800,12,dog
2008_005823,12,dog
2008_005831,12,dog
2008_005845,12,dog
2008_005860,12,dog
2008_005871,12,dog
2008_005883,12,dog
2008_005898,12,dog
2008_005964,12,dog
2008_005980,12,dog
2008_006007,12,dog
2008_006020,12,dog
2008_006049,12,dog
2008_006067,12,dog
2008_006074,12,dog
2008_006119,12,dog
2008_006130,12,dog
2008_006166,12,dog
2008_006170,12,dog
2008_006178,12,dog
2008_006211,12,dog
2008_006239,12,dog
2008_006320,12,dog
2008_006335,12,dog
2008_006356,12,dog
2008_006386,12,dog
2008_006416,12,dog
2008_006425,12,dog
2008_006452,12,dog
2008_006474,12,dog
2008_006502,12,dog
2008_006511,12,dog
2008_006546,12,dog
2008_006568,12,dog
2008_006578,12,dog
2008_006587,12,dog
2008_006602,12,dog
2008_006614,12,dog
2008_006682,12,dog
2008_006717,12,dog
2008_006724,12,dog
2008_006743,12,dog
2008_006811,12,dog
2008_006908,12,dog
2008_006965,12,dog
2008_006968,12,dog
2008_006981,12,dog
2008_007012,12,dog
2008_007028,12,dog
2008_007045,12,dog
2008_007057,12,dog
2008_007073,12,dog
2008_007081,12,dog
2008_007118,12,dog
2008_007131,12,dog
2008_007208,12,dog
2008_007236,12,dog
2008_007274,12,dog
2008_007279,12,dog
2008_007312,12,dog
2008_007320,12,dog
2008_007358,12,dog
2008_007384,12,dog
2008_007417,12,dog
2008_007433,12,dog
2008_007455,12,dog
2008_007471,12,dog
2008_007491,12,dog
2008_007513,12,dog
2008_007519,12,dog
2008_007538,12,dog
2008_007559,12,dog
2008_007581,12,dog
2008_007583,12,dog
2008_007649,12,dog
2008_007668,12,dog
2008_007694,12,dog
2008_007735,12,dog
2008_007781,12,dog
2008_007805,12,dog
2008_007819,12,dog
2008_007840,12,dog
2008_007871,12,dog
2008_007875,12,dog
2008_007907,12,dog
2008_007937,12,dog
2008_008636,12,dog
2009_000029,12,dog
2009_000045,12,dog
2009_000088,12,dog
2009_000156,12,dog
2009_000181,12,dog
2009_000287,12,dog
2009_000321,12,dog
2009_000339,12,dog
2009_000400,12,dog
2009_000410,12,dog
2009_000452,12,dog
2009_000499,12,dog
2009_000512,12,dog
2009_000586,12,dog
2009_000593,12,dog
2009_000600,12,dog
2009_000636,12,dog
2009_000647,12,dog
2009_000651,12,dog
2009_000702,12,dog
2009_000770,12,dog
2009_000774,12,dog
2009_000778,12,dog
2009_000804,12,dog
2009_000839,12,dog
2009_000869,12,dog
2009_000871,12,dog
2009_000874,12,dog
2009_000892,12,dog
2009_000923,12,dog
2009_000935,12,dog
2009_000953,12,dog
2009_000979,12,dog
2009_000989,12,dog
2009_001006,12,dog
2009_001052,12,dog
2009_001066,12,dog
2009_001075,12,dog
2009_001124,12,dog
2009_001139,12,dog
2009_001201,12,dog
2009_001225,12,dog
2009_001251,12,dog
2009_001271,12,dog
2009_001288,12,dog
2009_001329,12,dog
2009_001367,12,dog
2009_001368,12,dog
2009_001424,12,dog
2009_001449,12,dog
2009_001476,12,dog
2009_001498,12,dog
2009_001535,12,dog
2009_001538,12,dog
2009_001568,12,dog
2009_001589,12,dog
2009_001606,12,dog
2009_001706,12,dog
2009_001733,12,dog
2009_001792,12,dog
2009_001828,12,dog
2009_001833,12,dog
2009_001869,12,dog
2009_001881,12,dog
2009_001902,12,dog
2009_001916,12,dog
2009_001962,12,dog
2009_002012,12,dog
2009_002031,12,dog
2009_002039,12,dog
2009_002093,12,dog
2009_002155,12,dog
2009_002193,12,dog
2009_002198,12,dog
2009_002215,12,dog
2009_002259,12,dog
2009_002302,12,dog
2009_002324,12,dog
2009_002373,12,dog
2009_002419,12,dog
2009_002445,12,dog
2009_002456,12,dog
2009_002460,12,dog
2009_002476,12,dog
2009_002539,12,dog
2009_002553,12,dog
2009_002563,12,dog
2009_002605,12,dog
2009_002609,12,dog
2009_002672,12,dog
2009_002687,12,dog
2009_002728,12,dog
2009_002789,12,dog
2009_002803,12,dog
2009_002845,12,dog
2009_002847,12,dog
2009_002865,12,dog
2009_002908,12,dog
2009_002958,12,dog
2009_003023,12,dog
2009_003063,12,dog
2009_003095,12,dog
2009_003122,12,dog
2009_003130,12,dog
2009_003172,12,dog
2009_003194,12,dog
2009_003209,12,dog
2009_003217,12,dog
2009_003225,12,dog
2009_003241,12,dog
2009_003277,12,dog
2009_003369,12,dog
2009_003375,12,dog
2009_003395,12,dog
2009_003402,12,dog
2009_003466,12,dog
2009_003467,12,dog
2009_003513,12,dog
2009_003538,12,dog
2009_003612,12,dog
2009_003708,12,dog
2009_003714,12,dog
2009_003717,12,dog
2009_003735,12,dog
2009_003756,12,dog
2009_003786,12,dog
2009_003810,12,dog
2009_003827,12,dog
2009_003902,12,dog
2009_003913,12,dog
2009_003928,12,dog
2009_003992,12,dog
2009_004012,12,dog
2009_004016,12,dog
2009_004033,12,dog
2009_004082,12,dog
2009_004111,12,dog
2009_004139,12,dog
2009_004200,12,dog
2009_004277,12,dog
2009_004319,12,dog
2009_004361,12,dog
2009_004390,12,dog
2009_004392,12,dog
2009_004411,12,dog
2009_004425,12,dog
2009_004465,12,dog
2009_004483,12,dog
2009_004545,12,dog
2009_004581,12,dog
2009_004592,12,dog
2009_004614,12,dog
2009_004628,12,dog
2009_004634,12,dog
2009_004688,12,dog
2009_004716,12,dog
2009_004728,12,dog
2009_004744,12,dog
2009_004772,12,dog
2009_004828,12,dog
2009_004855,12,dog
2009_004889,12,dog
2009_004907,12,dog
2009_004961,12,dog
2009_005055,12,dog
2009_005073,12,dog
2009_005102,12,dog
2009_005107,12,dog
2009_005153,12,dog
2009_005162,12,dog
2009_005225,12,dog
2009_005272,12,dog
2010_000014,12,dog
2010_000026,12,dog
2010_000033,12,dog
2010_000045,12,dog
2010_000061,12,dog
2010_000072,12,dog
2010_000079,12,dog
2010_000082,12,dog
2010_000098,12,dog
2010_000110,12,dog
2010_000124,12,dog
2010_000127,12,dog
2010_000152,12,dog
2010_000159,12,dog
2010_000170,12,dog
2010_000183,12,dog
2010_000203,12,dog
2010_000216,12,dog
2010_000227,12,dog
2010_000247,12,dog
2010_000263,12,dog
2010_000266,12,dog
2010_000276,12,dog
2010_000286,12,dog
2010_000293,12,dog
2010_000312,12,dog
2010_000320,12,dog
2010_000351,12,dog
2010_000362,12,dog
2010_000370,12,dog
2010_000395,12,dog
2010_000415,12,dog
2010_000422,12,dog
2010_000453,12,dog
2010_000456,12,dog
2010_000475,12,dog
2010_000484,12,dog
2010_000515,12,dog
2010_000561,12,dog
2010_000608,12,dog
2010_000626,12,dog
2010_000635,12,dog
2010_000644,12,dog
2010_000655,12,dog
2010_000681,12,dog
2010_000690,12,dog
2010_000716,12,dog
2010_000731,12,dog
2010_000746,12,dog
2010_000771,12,dog
2010_000785,12,dog
2010_000788,12,dog
2010_000811,12,dog
2010_000837,12,dog
2010_000846,12,dog
2010_000862,12,dog
2010_000870,12,dog
2010_000879,12,dog
2010_000889,12,dog
2010_000899,12,dog
2010_000904,12,dog
2010_000926,12,dog
2010_000975,12,dog
2010_000983,12,dog
2010_000989,12,dog
2010_001002,12,dog
2010_001009,12,dog
2010_001023,12,dog
2010_001032,12,dog
2010_001063,12,dog
2010_001074,12,dog
2010_001124,12,dog
2010_001154,12,dog
2010_001172,12,dog
2010_001211,12,dog
2010_001229,12,dog
2010_001237,12,dog
2010_001242,12,dog
2010_001253,12,dog
2010_001264,12,dog
2010_001273,12,dog
2010_001279,12,dog
2010_001282,12,dog
2010_001293,12,dog
2010_001299,12,dog
2010_001301,12,dog
2010_001305,12,dog
2010_001311,12,dog
2010_001326,12,dog
2010_001339,12,dog
2010_001355,12,dog
2010_001370,12,dog
2010_001376,12,dog
2010_001390,12,dog
2010_001407,12,dog
2010_001421,12,dog
2010_001422,12,dog
2010_001425,12,dog
2010_001432,12,dog
2010_001450,12,dog
2010_001461,12,dog
2010_001464,12,dog
2010_001473,12,dog
2010_001487,12,dog
2010_001497,12,dog
2010_001518,12,dog
2010_001529,12,dog
2010_001537,12,dog
2010_001571,12,dog
2010_001596,12,dog
2010_001601,12,dog
2010_001626,12,dog
2010_001633,12,dog
2010_001644,12,dog
2010_001659,12,dog
2010_001665,12,dog
2010_001679,12,dog
2010_001687,12,dog
2010_001705,12,dog
2010_001706,12,dog
2010_001709,12,dog
2010_001760,12,dog
2010_001776,12,dog
2010_001795,12,dog
2010_001838,12,dog
2010_001841,12,dog
2010_001845,12,dog
2010_001858,12,dog
2010_001869,12,dog
2010_001896,12,dog
2010_001904,12,dog
2010_001924,12,dog
2010_001929,12,dog
2010_001933,12,dog
2010_001944,12,dog
2010_001956,12,dog
2010_001976,12,dog
2010_002005,12,dog
2010_002020,12,dog
2010_002029,12,dog
2010_002037,12,dog
2010_002042,12,dog
2010_002060,12,dog
2010_002089,12,dog
2010_002095,12,dog
2010_002105,12,dog
2010_002129,12,dog
2010_002187,12,dog
2010_002220,12,dog
2010_002228,12,dog
2010_002248,12,dog
2010_002287,12,dog
2010_002299,12,dog
2010_002309,12,dog
2010_002313,12,dog
2010_002318,12,dog
2010_002332,12,dog
2010_002338,12,dog
2010_002349,12,dog
2010_002365,12,dog
2010_002382,12,dog
2010_002391,12,dog
2010_002398,12,dog
2010_002399,12,dog
2010_002410,12,dog
2010_002449,12,dog
2010_002456,12,dog
2010_002458,12,dog
2010_002468,12,dog
2010_002480,12,dog
2010_002499,12,dog
2010_002527,12,dog
2010_002534,12,dog
2010_002551,12,dog
2010_002562,12,dog
2010_002580,12,dog
2010_002589,12,dog
2010_002601,12,dog
2010_002616,12,dog
2010_002631,12,dog
2010_002644,12,dog
2010_002654,12,dog
2010_002659,12,dog
2010_002674,12,dog
2010_002741,12,dog
2010_002759,12,dog
2010_002775,12,dog
2010_002786,12,dog
2010_002793,12,dog
2010_002794,12,dog
2010_002805,12,dog
2010_002808,12,dog
2010_002813,12,dog
2010_002824,12,dog
2010_002856,12,dog
2010_002857,12,dog
2010_002884,12,dog
2010_002887,12,dog
2010_002901,12,dog
2010_002907,12,dog
2010_002924,12,dog
2010_002938,12,dog
2010_002960,12,dog
2010_002972,12,dog
2010_002979,12,dog
2010_002995,12,dog
2010_003007,12,dog
2010_003019,12,dog
2010_003055,12,dog
2010_003060,12,dog
2010_003071,12,dog
2010_003077,12,dog
2010_003082,12,dog
2010_003086,12,dog
2010_003098,12,dog
2010_003138,12,dog
2010_003146,12,dog
2010_003147,12,dog
2010_003162,12,dog
2010_003176,12,dog
2010_003186,12,dog
2010_003187,12,dog
2010_003204,12,dog
2010_003214,12,dog
2010_003222,12,dog
2010_003233,12,dog
2010_003244,12,dog
2010_003269,12,dog
2010_003285,12,dog
2010_003300,12,dog
2010_003301,12,dog
2010_003321,12,dog
2010_003333,12,dog
2010_003341,12,dog
2010_003342,12,dog
2010_003351,12,dog
2010_003366,12,dog
2010_003391,12,dog
2010_003397,12,dog
2010_003406,12,dog
2010_003411,12,dog
2010_003436,12,dog
2010_003439,12,dog
2010_003465,12,dog
2010_003477,12,dog
2010_003479,12,dog
2010_003493,12,dog
2010_003506,12,dog
2010_003513,12,dog
2010_003522,12,dog
2010_003554,12,dog
2010_003568,12,dog
2010_003582,12,dog
2010_003588,12,dog
2010_003629,12,dog
2010_003653,12,dog
2010_003690,12,dog
2010_003709,12,dog
2010_003721,12,dog
2010_003735,12,dog
2010_003784,12,dog
2010_003791,12,dog
2010_003826,12,dog
2010_003837,12,dog
2010_003852,12,dog
2010_003879,12,dog
2010_003891,12,dog
2010_003920,12,dog
2010_003938,12,dog
2010_003958,12,dog
2010_003980,12,dog
2010_003987,12,dog
2010_003999,12,dog
2010_004011,12,dog
2010_004017,12,dog
2010_004036,12,dog
2010_004052,12,dog
2010_004064,12,dog
2010_004108,12,dog
2010_004121,12,dog
2010_004129,12,dog
2010_004162,12,dog
2010_004179,12,dog
2010_004204,12,dog
2010_004211,12,dog
2010_004216,12,dog
2010_004227,12,dog
2010_004248,12,dog
2010_004279,12,dog
2010_004296,12,dog
2010_004304,12,dog
2010_004311,12,dog
2010_004339,12,dog
2010_004362,12,dog
2010_004366,12,dog
2010_004370,12,dog
2010_004417,12,dog
2010_004445,12,dog
2010_004450,12,dog
2010_004461,12,dog
2010_004476,12,dog
2010_004492,12,dog
2010_004493,12,dog
2010_004505,12,dog
2010_004511,12,dog
2010_004550,12,dog
2010_004620,12,dog
2010_004628,12,dog
2010_004631,12,dog
2010_004642,12,dog
2010_004656,12,dog
2010_004679,12,dog
2010_004730,12,dog
2010_004733,12,dog
2010_004749,12,dog
2010_004750,12,dog
2010_004756,12,dog
2010_004770,12,dog
2010_004792,12,dog
2010_004795,12,dog
2010_004797,12,dog
2010_004804,12,dog
2010_004807,12,dog
2010_004830,12,dog
2010_004832,12,dog
2010_004849,12,dog
2010_004896,12,dog
2010_004900,12,dog
2010_004916,12,dog
2010_004919,12,dog
2010_004928,12,dog
2010_004931,12,dog
2010_004945,12,dog
2010_004957,12,dog
2010_004959,12,dog
2010_004967,12,dog
2010_004970,12,dog
2010_004989,12,dog
2010_005011,12,dog
2010_005033,12,dog
2010_005042,12,dog
2010_005060,12,dog
2010_005064,12,dog
2010_005083,12,dog
2010_005090,12,dog
2010_005109,12,dog
2010_005134,12,dog
2010_005138,12,dog
2010_005149,12,dog
2010_005159,12,dog
2010_005169,12,dog
2010_005201,12,dog
2010_005206,12,dog
2010_005215,12,dog
2010_005229,12,dog
2010_005242,12,dog
2010_005246,12,dog
2010_005253,12,dog
2010_005292,12,dog
2010_005306,12,dog
2010_005330,12,dog
2010_005331,12,dog
2010_005361,12,dog
2010_005375,12,dog
2010_005391,12,dog
2010_005406,12,dog
2010_005434,12,dog
2010_005448,12,dog
2010_005475,12,dog
2010_005491,12,dog
2010_005522,12,dog
2010_005548,12,dog
2010_005561,12,dog
2010_005575,12,dog
2010_005584,12,dog
2010_005594,12,dog
2010_005604,12,dog
2010_005612,12,dog
2010_005615,12,dog
2010_005625,12,dog
2010_005640,12,dog
2010_005644,12,dog
2010_005665,12,dog
2010_005669,12,dog
2010_005671,12,dog
2010_005716,12,dog
2010_005738,12,dog
2010_005753,12,dog
2010_005777,12,dog
2010_005807,12,dog
2010_005815,12,dog
2010_005854,12,dog
2010_005870,12,dog
2010_005874,12,dog
2010_005885,12,dog
2010_005898,12,dog
2010_005914,12,dog
2010_005929,12,dog
2010_005943,12,dog
2010_005958,12,dog
2010_005981,12,dog
2010_005992,12,dog
2010_005995,12,dog
2010_006035,12,dog
2010_006042,12,dog
2010_006057,12,dog
2010_006066,12,dog
2010_006076,12,dog
2010_006086,12,dog
2011_000028,12,dog
2011_000045,12,dog
2011_000083,12,dog
2011_000122,12,dog
2011_000216,12,dog
2011_000307,12,dog
2011_000385,12,dog
2011_000428,12,dog
2011_000430,12,dog
2011_000449,12,dog
2011_000532,12,dog
2011_000536,12,dog
2011_000542,12,dog
2011_000578,12,dog
2011_000709,12,dog
2011_000730,12,dog
2011_000757,12,dog
2011_000788,12,dog
2011_000961,12,dog
2011_000981,12,dog
2011_001014,12,dog
2011_001054,12,dog
2011_001127,12,dog
2011_001144,12,dog
2011_001284,12,dog
2011_001344,12,dog
2011_001389,12,dog
2011_001464,12,dog
2011_001543,12,dog
2011_001642,12,dog
2011_001727,12,dog
2011_001745,12,dog
2011_001855,12,dog
2011_001868,12,dog
2011_001877,12,dog
2011_001944,12,dog
2011_001984,12,dog
2011_002040,12,dog
2011_002121,12,dog
2011_002156,12,dog
2011_002279,12,dog
2011_002298,12,dog
2011_002300,12,dog
2011_002371,12,dog
2011_002398,12,dog
2011_002419,12,dog
2011_002491,12,dog
2011_002589,12,dog
2011_002601,12,dog
2011_002612,12,dog
2011_002717,12,dog
2011_002746,12,dog
2011_002766,12,dog
2011_002823,12,dog
2011_002833,12,dog
2011_002908,12,dog
2011_002938,12,dog
2011_003098,12,dog
2011_003151,12,dog
2011_003207,12,dog
2008_000076,13,horse
2008_000119,13,horse
2008_000177,13,horse
2008_000219,13,horse
2008_000428,13,horse
2008_000602,13,horse
2008_000696,13,horse
2008_000765,13,horse
2008_000912,13,horse
2008_001218,13,horse
2008_001278,13,horse
2008_001542,13,horse
2008_001544,13,horse
2008_001682,13,horse
2008_001934,13,horse
2008_002338,13,horse
2008_002509,13,horse
2008_002589,13,horse
2008_002697,13,horse
2008_002806,13,horse
2008_002860,13,horse
2008_002993,13,horse
2008_003055,13,horse
2008_003326,13,horse
2008_003380,13,horse
2008_003447,13,horse
2008_003782,13,horse
2008_004166,13,horse
2008_004175,13,horse
2008_004396,13,horse
2008_004430,13,horse
2008_004539,13,horse
2008_004545,13,horse
2008_004584,13,horse
2008_004624,13,horse
2008_004696,13,horse
2008_004705,13,horse
2008_004911,13,horse
2008_005304,13,horse
2008_005313,13,horse
2008_005327,13,horse
2008_005369,13,horse
2008_005396,13,horse
2008_005473,13,horse
2008_005525,13,horse
2008_005589,13,horse
2008_005642,13,horse
2008_005668,13,horse
2008_005691,13,horse
2008_005702,13,horse
2008_005705,13,horse
2008_005818,13,horse
2008_006028,13,horse
2008_006036,13,horse
2008_006219,13,horse
2008_006298,13,horse
2008_006429,13,horse
2008_006434,13,horse
